Song,Split,Start,End,Duration,Words,Lyric,chunk_path,has_lyrics,mixture_chunk_path,drums_chunk_path,bass_chunk_path,other_chunk_path,vocals_chunk_path
Young Griffo - Blood To Bone,Train,110.0,116.0,6.0,11,just burns your lungs try so hard from blood to bone,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Young Griffo - Blood To Bone_110.00_116.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Young Griffo - Blood To Bone_110_116.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Young Griffo - Blood To Bone_110_116.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Young Griffo - Blood To Bone_110_116.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Young Griffo - Blood To Bone_110_116.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Young Griffo - Blood To Bone_110_116.wav
Young Griffo - Blood To Bone,Train,116.0,123.0,7.0,8,all my good never shows all i try,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Young Griffo - Blood To Bone_116.00_123.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Young Griffo - Blood To Bone_116_123.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Young Griffo - Blood To Bone_116_123.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Young Griffo - Blood To Bone_116_123.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Young Griffo - Blood To Bone_116_123.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Young Griffo - Blood To Bone_116_123.wav
Young Griffo - Blood To Bone,Train,123.0,132.0,9.0,16,just burns your lungs try so hard from blood to bone i feel like a failure,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Young Griffo - Blood To Bone_123.00_132.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Young Griffo - Blood To Bone_123_132.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Young Griffo - Blood To Bone_123_132.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Young Griffo - Blood To Bone_123_132.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Young Griffo - Blood To Bone_123_132.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Young Griffo - Blood To Bone_123_132.wav
Young Griffo - Blood To Bone,Train,132.0,139.0,7.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Young Griffo - Blood To Bone_132.00_139.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Young Griffo - Blood To Bone_132_139.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Young Griffo - Blood To Bone_132_139.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Young Griffo - Blood To Bone_132_139.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Young Griffo - Blood To Bone_132_139.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Young Griffo - Blood To Bone_132_139.wav
Young Griffo - Blood To Bone,Train,139.0,147.0,8.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Young Griffo - Blood To Bone_139.00_147.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Young Griffo - Blood To Bone_139_147.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Young Griffo - Blood To Bone_139_147.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Young Griffo - Blood To Bone_139_147.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Young Griffo - Blood To Bone_139_147.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Young Griffo - Blood To Bone_139_147.wav
Young Griffo - Blood To Bone,Train,147.0,158.0,11.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Young Griffo - Blood To Bone_147.00_158.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Young Griffo - Blood To Bone_147_158.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Young Griffo - Blood To Bone_147_158.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Young Griffo - Blood To Bone_147_158.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Young Griffo - Blood To Bone_147_158.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Young Griffo - Blood To Bone_147_158.wav
Young Griffo - Blood To Bone,Train,158.0,166.0,8.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Young Griffo - Blood To Bone_158.00_166.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Young Griffo - Blood To Bone_158_166.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Young Griffo - Blood To Bone_158_166.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Young Griffo - Blood To Bone_158_166.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Young Griffo - Blood To Bone_158_166.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Young Griffo - Blood To Bone_158_166.wav
Young Griffo - Blood To Bone,Train,166.0,173.0,7.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Young Griffo - Blood To Bone_166.00_173.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Young Griffo - Blood To Bone_166_173.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Young Griffo - Blood To Bone_166_173.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Young Griffo - Blood To Bone_166_173.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Young Griffo - Blood To Bone_166_173.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Young Griffo - Blood To Bone_166_173.wav
Young Griffo - Blood To Bone,Train,173.0,183.0,10.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Young Griffo - Blood To Bone_173.00_183.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Young Griffo - Blood To Bone_173_183.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Young Griffo - Blood To Bone_173_183.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Young Griffo - Blood To Bone_173_183.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Young Griffo - Blood To Bone_173_183.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Young Griffo - Blood To Bone_173_183.wav
Young Griffo - Blood To Bone,Train,183.0,190.0,7.0,12,all my good never shows all i try just burns your lungs,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Young Griffo - Blood To Bone_183.00_190.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Young Griffo - Blood To Bone_183_190.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Young Griffo - Blood To Bone_183_190.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Young Griffo - Blood To Bone_183_190.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Young Griffo - Blood To Bone_183_190.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Young Griffo - Blood To Bone_183_190.wav
Young Griffo - Blood To Bone,Train,190.0,195.0,5.0,7,try so hard from blood to bone,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Young Griffo - Blood To Bone_190.00_195.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Young Griffo - Blood To Bone_190_195.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Young Griffo - Blood To Bone_190_195.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Young Griffo - Blood To Bone_190_195.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Young Griffo - Blood To Bone_190_195.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Young Griffo - Blood To Bone_190_195.wav
Young Griffo - Blood To Bone,Train,195.0,200.0,5.0,5,all my good never shows,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Young Griffo - Blood To Bone_195.00_200.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Young Griffo - Blood To Bone_195_200.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Young Griffo - Blood To Bone_195_200.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Young Griffo - Blood To Bone_195_200.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Young Griffo - Blood To Bone_195_200.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Young Griffo - Blood To Bone_195_200.wav
Young Griffo - Blood To Bone,Train,200.0,207.0,7.0,14,all i try just burns your lungs try so hard from blood to bone,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Young Griffo - Blood To Bone_200.00_207.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Young Griffo - Blood To Bone_200_207.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Young Griffo - Blood To Bone_200_207.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Young Griffo - Blood To Bone_200_207.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Young Griffo - Blood To Bone_200_207.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Young Griffo - Blood To Bone_200_207.wav
Young Griffo - Blood To Bone,Train,207.0,213.0,6.0,7,i feel like a failure hah hah,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Young Griffo - Blood To Bone_207.00_213.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Young Griffo - Blood To Bone_207_213.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Young Griffo - Blood To Bone_207_213.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Young Griffo - Blood To Bone_207_213.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Young Griffo - Blood To Bone_207_213.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Young Griffo - Blood To Bone_207_213.wav
Young Griffo - Blood To Bone,Train,213.0,220.0,7.0,4,hah hah hah hah,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Young Griffo - Blood To Bone_213.00_220.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Young Griffo - Blood To Bone_213_220.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Young Griffo - Blood To Bone_213_220.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Young Griffo - Blood To Bone_213_220.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Young Griffo - Blood To Bone_213_220.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Young Griffo - Blood To Bone_213_220.wav
Young Griffo - Blood To Bone,Train,220.0,226.0,6.0,2,hah hah,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Young Griffo - Blood To Bone_220.00_226.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Young Griffo - Blood To Bone_220_226.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Young Griffo - Blood To Bone_220_226.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Young Griffo - Blood To Bone_220_226.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Young Griffo - Blood To Bone_220_226.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Young Griffo - Blood To Bone_220_226.wav
Young Griffo - Blood To Bone,Train,226.0,233.0,7.0,4,hah hah hah hah,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Young Griffo - Blood To Bone_226.00_233.00.wav,True,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Young Griffo - Blood To Bone_226_233.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Young Griffo - Blood To Bone_226_233.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Young Griffo - Blood To Bone_226_233.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Young Griffo - Blood To Bone_226_233.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Young Griffo - Blood To Bone_226_233.wav
Young Griffo - Blood To Bone,Train,233.0,240.0,7.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Young Griffo - Blood To Bone_233.00_240.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Young Griffo - Blood To Bone_233_240.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Young Griffo - Blood To Bone_233_240.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Young Griffo - Blood To Bone_233_240.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Young Griffo - Blood To Bone_233_240.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Young Griffo - Blood To Bone_233_240.wav
Young Griffo - Blood To Bone,Train,240.0,249.0,9.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Young Griffo - Blood To Bone_240.00_249.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Young Griffo - Blood To Bone_240_249.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Young Griffo - Blood To Bone_240_249.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Young Griffo - Blood To Bone_240_249.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Young Griffo - Blood To Bone_240_249.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Young Griffo - Blood To Bone_240_249.wav
Young Griffo - Facade,Train,0.0,10.0,10.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Young Griffo - Facade_0.00_10.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Young Griffo - Facade_0_10.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Young Griffo - Facade_0_10.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Young Griffo - Facade_0_10.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Young Griffo - Facade_0_10.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Young Griffo - Facade_0_10.wav
Young Griffo - Facade,Train,10.0,15.0,5.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Young Griffo - Facade_10.00_15.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Young Griffo - Facade_10_15.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Young Griffo - Facade_10_15.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Young Griffo - Facade_10_15.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Young Griffo - Facade_10_15.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Young Griffo - Facade_10_15.wav
Young Griffo - Facade,Train,15.0,21.0,6.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Young Griffo - Facade_15.00_21.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Young Griffo - Facade_15_21.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Young Griffo - Facade_15_21.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Young Griffo - Facade_15_21.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Young Griffo - Facade_15_21.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Young Griffo - Facade_15_21.wav
Young Griffo - Facade,Train,21.0,29.0,8.0,1,-,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/audio_chunks/Young Griffo - Facade_21.00_29.00.wav,False,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/mixture/Young Griffo - Facade_21_29.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/drums/Young Griffo - Facade_21_29.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/bass/Young Griffo - Facade_21_29.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/other/Young Griffo - Facade_21_29.wav,/content/drive/MyDrive/DS_course/Deep_Learning/Final Project/musdb18/train_chunks/vocals/Young Griffo - Facade_21_29.wav
